Ticker,CIK,Title,CEO,Median,Ratio,Median Source,Ratio Source
MPW,1287865,MEDICAL PROPERTIES TRUST INC,1323456.0,165432,80,"e, our median employee compensation using the Summary Compensation Table requirements was $165,432. ","mary Compensation Table requirements was $165,432. Our CEO&#146;s compensation in the Summary Compensation Table was $13,213,265. Therefore, our CEO to median employee pay ratio isapproximately 80:1. "
NTNX,1618732,"Nutanix, Inc.",6813590.0,179305,38.7," 31, 2019:				 &#8226;the annual total compensation of our CEO was $6,943,333;				 &#8226;the median of the annual total compensation of all employees of our company (other than our CEO) was $179,305;","f our company (other than our CEO) was $179,305; and				 &#8226;the ratio of the annual total compensation of our CEO to the median of the annual total compensation of all other employees was 38.7:1.	"
X,1163302,UNITED STATES STEEL CORP,1108080.0,73872,157,"nd for the Median Employee was $73,872. The resulting ratio of our CEO's annual total compensation, ","ployee was $73,872. The resulting ratio of our CEO's annual total compensation, calculated asdescribed above, to the annual total compensation of our Median Employee for fiscal year 2018 is 157 to 1. "
TXRH,1289460,"Texas Roadhouse, Inc.",131460.0,13146,104,"fying our median employee, we calculated the annualtotal compensation for such employee as $13,146, ",ratiobetween the compensation for our CEO and the compensation for our median employee is 104 to 1. 
XRAY,818479,DENTSPLY SIRONA Inc.,1132845.0,53945,212,"tantive change to the employee population or employeecompensation arrangements, we used the same median employee for purposes of determining the CEO Pay Ratio and their total compensation was $53,945 ","9,104 for relocation. Based on the foregoing, our estimate of the ratio of the annual total compensation of our CEO to the median of the annual total compensation of all other employees was 212 to 1. "
ALV,1034670,AUTOLIV INC,208728.0,23192,96,"p;&#149;&nbsp; The annual compensation of our median-paid employee (other than the CEO) was $23,192;","o purposes as described above) was $2,217,658. Based on this information, the ratio of the annual total compensation of our CEO to the annual total compensation of ourmedian-paid employee is 96 to 1. "
IRDM,1418819,Iridium Communications Inc.,307102.0,153551,22," is the same employee selected for our fiscal 2017 pay ratio calculation.For fiscal 2018, the median of the annual total compensation of all employees of our company (other than the CEO) was $153,551 "," in this Proxy Statement, was $3,348,524. Based on this information, the ratio of the annual total compensation of the CEO to the median of the annual total compensation of all employees was 22 to 1. "
DXC,1688568,DXC Technology Co,2329712.0,41602,562,"ng adjustments, resides in India. The annual total compensation of the median employee was $41,602, ","ts, the annual total compensation of the median employee was $30,693, resulting in a ratio of562:1. "
VOYA,1535929,"Voya Financial, Inc.",1086008.0,98728,115,"al total compensation for 2018 for our CEO was $11,337,911 and for the median employee was $98,728. "," was $11,337,911 and for the median employee was $98,728. The resulting ratio of ourCEO&#146;s annual total compensation to the annual total compensation of our median employee for 2018 was 115 to 1. "
MHK,851968,MOHAWK INDUSTRIES INC,459217.0,41747,111,",631,485 and the annual total compensation for fiscal year 2018 of our median employee was $41,747. ","tion for fiscal year 2018 of our median employee was $41,747. The resulting ratio of the annual total compensation of our CEO to the annual total compensation of our median employee for2018 is 111:1. "
ITT,216228,ITT INC.,,52048,,"401(k) account). The total annual compensation of our median employee was determined to be $52,048. ",
BRX,1581068,Brixmor Property Group Inc.,5041855.0,110810,45.58,"nder Item&#160;402 of Regulation&#160;S-K for our CEO was $5,050,709. The 2018 annual total compensation as determined under Item&#160;402 of Regulation&#160;S-K for our median employee was $110,810. "," Regulation&#160;S-K for our median employee was $110,810. The ratio of our CEO&#8217;s annual total compensation to our median employee&#8217;s total compensation for fiscal year 2018 is 45.58 to 1. "
WH,1722684,"WYNDHAM HOTELS & RESORTS, INC.",867272.0,25508,346,"e annual total compensation of our CEO. For purposes of determining our pay ratio for 2018, the median of the annual totalcompensation of all employees of our Company (other than our CEO) was $25,508 ","sation of our CEO was $8,835,950. Based on this information, the ratio of the annual totalcompensation of our CEO to the median of the annual total compensation of all employees for2018 was 346 to 1. "
GPK,1408075,GRAPHIC PACKAGING HOLDING CO,697814.0,53678,135,"thodology, the Company determined the median employee&#146;s total annual compensation was $53,678. ","otal annual compensation of our President and CEO was $7,264,270.The ratio of the total annual compensation of our President and CEO to the median employee&#146;s total annual compensation was 135:1. "
AIZ,1267238,"ASSURANT, INC.",,41399,,"an employee pay ratio is: 328.9, the annual total compensation for the median employee was $41,399, ",
INGR,1046257,Ingredion Inc,1168486.0,53113,220,"median employee whose compensation was adjusted for cost of living, total compensation was $53,113,&","ost of living, total compensation was $28,251, and the resulting ratio of Mr.&nbsp;Zallie&#146;s total compensation to this median employee&#146;stotal compensation for fiscal year 2018 was 220 to 1. "
MUR,717423,MURPHY OIL CORP,1268685.0,140965,95,"Pay Ratio Rule&#148;), we are providing the following estimatedinformation for 2018: the median of the annual total compensation of all our employees (except our Chief Executive Officer) was $140,965;"," we are providing the following estimatedinformation for 2018: the median of the annual total compensation of all our employees (except our Chief Executive Officer) was $140,965; the annual total compensation of Chief Executive officer was $13,370,132; and the ratio of these two amountswas 95 to 1. "
COTY,1024305,COTY INC.,129726.0,43242,37,"019 total compensation of the Company&#8217;s median employee, based on compensation of all our U.S. and non-U.S. employees who were employed as of April 2, 2019, other than Mr. Laubies, was $43,242. ","ed Awards&#8221;),&#32;Mr. Laubies&#8217;s fiscal year 2019 annualized total compensation would be $1,592,582 and the Pay Ratio would be 37 to 1. To identify our median employee for fiscal year 2019, "
ST,1477294,Sensata Technologies Holding plc,,,563,," forth in the 2018&#32;Summary Compensation Table in this proxy statement. As illustrated in the table below, we reasonably estimate that our 2018&#32;CEO to median employee total pay ratio is 563:1.C"
CW,26324,CURTISS WRIGHT CORP,,,,,
LAD,1023128,LITHIA MOTORS INC,,40944,," compensation of the employee identified at median of our company (other than the CEO), was $40,944;",
MTDR,1520006,Matador Resources Co,712464.0,178116,41,"pensation. For 2018, the annual total compensation of our median-compensated employee was $178,116, ","ble. Based on this information, for 2018, the ratio of Mr.&nbsp;Foran&#146;s annual total compensation to the annual total compensation of our median-compensated employee was estimated to be 41 to 1. "
TPX,1206264,"TEMPUR SEALY INTERNATIONAL, INC.",1091194.0,41969,269,"the median employee, we compared the elements of compensation that we calculated in 2017 for our median employee with employee's compensation for 2018&#32;in accordance with the requirements of Item&#160;402(c)(2)(x) of Regulation S-K, resulting in annual total compensation in the amount of $41,969 ","2(u) of Regulation S-K.The ratio of the annual total compensation of our CEO, calculated as described above, to the median of the annual total compensation of all employees for 2018&#32;was 269 to 1. "
LSTR,853816,LANDSTAR SYSTEM INC,6000000.0,500000,125,"mary Compensation Table. As illustrated in the table below,Landstar&#146;s 2018 CEO to median employee pay ratio was 125:1.  CEO to Median Employee Pay Ratio &nbsp;&nbsp;&nbsp;&nbsp;President&nbsp;&amp;CEO&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;MedianEmployee&nbsp; Base Salary&nbsp;&nbsp;$500,000&"," same methodology used for the Named Executives as set forth in the 2018 Summary Compensation Table. As illustrated in the table below,Landstar&#146;s 2018 CEO to median employee pay ratio was 125:1. "
BYD,906553,BOYD GAMING CORP,767126.0,24746,315,"ance with SEC rules, we then determined the median employee&#146;s 2018 total compensation ($24,746)","n estimated $24,746 in annual total compensationfor 2018. Therefore, the estimated ratio of  &nbsp; 38 Table of Contents 2018 total compensation of Mr.&nbsp;Smith to the median employee was 315 to 1. "
SKX,1065837,SKECHERS USA INC,2724695.0,12673,2159,"g on page 23,was $27,361,406, and the annual total compensation of our median employee was $12,673, "," total compensation of our median employee was $12,673, resulting in a CEO pay ratio of 2,159 to 1. "
LEVI,94845,LEVI STRAUSS & CO,1210953.0,13919,876," CompensationTable. Based on reasonable estimates, the median annual total compensation of all employees of the Company and its consolidated subsidiaries, excluding our President and CEO, was $13,919 ",", theratio of the annual total compensation of our President and CEO to the median of the annual total compensation of all of our and our consolidated subsidiaries&#146; other employees was 876 to 1. "
CHH,1046311,CHOICE HOTELS INTERNATIONAL INC /DE,,78797,,"pute the CEO pay ratio. The annual total compensation of such median employee for 2018 was $78,797.&",
MTZ,15615,MASTEC INC,,77544,,"e for our median employee is $77,544.  Jose Mas, our CEO, had 2018 total compensation of $7,275,847 ",
FR,921825,FIRST INDUSTRIAL REALTY TRUST INC,387156.0,96789,42,"9;&nbsp; The 2018 annual total compensation of our median employee (other than our CEO) was $96,789;",", was $4,044,762; and &nbsp;&nbsp;&#149;&nbsp; For 2018, the ratio of the annual total compensation of Mr.&nbsp;Baccile to the median of the annual total compensation of all our employees was 42to 1. "
KNSL,1669162,"Kinsale Capital Group, Inc.",104717.0,104717,16,"otal compensation of $1,667,505, while the median employee had 2018 total compensation of $104,717, ","667,505, while the median employee had 2018 total compensation of $104,717, for a ratio of 16 to 1.E"
GNTX,355811,GENTEX CORP,297582.0,49597,69," the ""Summary Compensation Table.""  Our median employee's annual compensation for 2018 was $49,597. ","9,597.  As a result, we estimate that the CEO's annual total compensation was approximately 69 times"
PB,1068851,PROSPERITY BANCSHARES INC,464412.0,35724,137,")(2)(x) of Regulation S-K resulting in annual total compensation of our median employee of $35,724.&","nuary 2021. Based on this information, for 2018, the ratio of the annual total compensation of the Chief Executive Officer to the median of the annual total compensation of all employees is 137 to 1.&"
