Ticker,CIK,Title,CEO,Median,Ratio
PATI,1616741,"PATRIOT TRANSPORTATION HOLDING, INC.",error,,
BRN,10048,BARNWELL INDUSTRIES INC,error,,
MBOT,883975,Microbot Medical Inc.,error,,
TPHS,724742,Trinity Place Holdings Inc.,1482822.4000000001,231691,6.4:1
HEPA,1583771,"Hepion Pharmaceuticals, Inc.",error,,
AGLE,1636282,"Aeglea BioTherapeutics, Inc.",error,,
TISI,318833,TEAM INC,2634733.0,71209,37:1
EQS,878932,"EQUUS TOTAL RETURN, INC.",788327.54,338338,2.33:1
UIHC,1401521,UNITED INSURANCE HOLDINGS CORP.,2343728.1,81663,28.7:1
IGXT,1098880,IntelGenx Technologies Corp.,error,,
DALN,1413898,DallasNews Corp,2003254.0,54142,37:1
IVC,742112,INVACARE CORP,8181743.0,45203,181:1
TAIT,942126,TAITRON COMPONENTS INC,error,,
PRSO,890394,Peraso Inc.,error,,
OGEN,1174940,ORAGENICS INC,error,,
ZNOG,1131312,ZION OIL & GAS INC,1436486.4000000001,448902,3.2:1
VISL,1565228,"Vislink Technologies, Inc.",error,,
AYRO,1086745,"AYRO, Inc.",error,,
FGF,1591890,"FG Financial Group, Inc.",error,,
OPHC,1288855,"OptimumBank Holdings, Inc.",error,,
EKSO,1549084,"EKSO BIONICS HOLDINGS, INC.",866560.0,128000,6.77:1
ACRX,1427925,ACELRX PHARMACEUTICALS INC,2500501.6,290756,8.6:1
SPRS,747540,SURGE COMPONENTS INC,error,,
SEAC,1019671,SEACHANGE INTERNATIONAL INC,1322006.4000000001,91806,14.4:1
HZN,1637655,Horizon Global Corp,error,,
EMMA,822370,"Emmaus Life Sciences, Inc.",error,,
CBIO,1124105,"CATALYST BIOSCIENCES, INC.",error,,
ACFN,880984,"ACORN ENERGY, INC.",error,,
ONVO,1497253,"ORGANOVO HOLDINGS, INC.",4581555.0,83301,55:1
DXYN,29332,DIXIE GROUP INC,error,,
NNVC,1379006,"NANOVIRICIDES, INC.",error,,
SGBX,1023994,"SG BLOCKS, INC.",error,,
ONTX,1130598,"Onconova Therapeutics, Inc.",error,,
IDRA,861838,"IDERA PHARMACEUTICALS, INC.",1310232.0,218372,6:1
VINO,1559998,"Gaucho Group Holdings, Inc.",error,,
CARV,1016178,CARVER BANCORP INC,error,,
ACOR,1008848,ACORDA THERAPEUTICS INC,2019457.0,183587,11:1
PRPO,1043961,"Precipio, Inc.",error,,
CANN,1477009,TREES Corp (Colorado),695690.0,95300,7.3:1
IVFH,312257,INNOVATIVE FOOD HOLDINGS INC,error,,
TOMZ,314227,"TOMI Environmental Solutions, Inc.",error,,
IMBI,870826,"iMedia Brands, Inc.",2146716.0,27522,78:1
APVO,1671584,Aptevo Therapeutics Inc.,error,,
BPTH,1133818,BIO-PATH HOLDINGS INC,error,,
USEG,101594,US ENERGY CORP,error,,
CLVS,1466301,"Clovis Oncology, Inc.",8734702.0,256903,34:1
NURO,1289850,"NeuroMetrix, Inc.",error,,
ATRX,737207,"Adhera Therapeutics, Inc.",error,,
BIOC,1044378,BIOCEPT INC,error,,
TTNP,910267,TITAN PHARMACEUTICALS INC,error,,
TPST,1544227,"Tempest Therapeutics, Inc.",2434440.0,121722,20.0:1
NAVB,810509,"NAVIDEA BIOPHARMACEUTICALS, INC.",9306627.0,846057,11:1
LMFA,1640384,"LM FUNDING AMERICA, INC.",error,,
HALL,819913,HALLMARK FINANCIAL SERVICES INC,1184708.8,71368,16.6:1
NILE,896493,"BitNile Holdings, Inc.",error,,
CEMI,1092662,"CHEMBIO DIAGNOSTICS, INC.",error,,13:1
AGRX,1261249,AGILE THERAPEUTICS INC,error,,
AXAS,867665,ABRAXAS PETROLEUM CORP,error,,11.6:1
UNAM,100716,UNICO AMERICAN CORP,error,,
CLXT,1705843,"Calyxt, Inc.",error,,
PHOT,1161582,"GROWLIFE, INC.",error,,
AYTU,1385818,"AYTU BIOPHARMA, INC",error,,
STRR,707388,"STAR EQUITY HOLDINGS, INC.",816000.0,68000,12:1
TKOI,1094084,TELKONET INC,error,,
OBLG,746210,"Oblong, Inc.",error,,
PYYX,939930,"PYXUS INTERNATIONAL, INC.",1471365.0,7785,189:1
OPGN,1293818,OPGEN INC,error,,
GSPE,1341726,"GULFSLOPE ENERGY, INC.",error,,
PSTV,1095981,"PLUS THERAPEUTICS, INC.",error,,
GTHP,924515,GUIDED THERAPEUTICS INC,error,,
CVSI,1510964,"CV Sciences, Inc.",error,,
GIGA,719274,GIGA TRONICS INC,252888.0,84296,3:1
IMH,1000298,IMPAC MORTGAGE HOLDINGS INC,816221.4,80814,10.1:1
MGTI,1001601,"MGT CAPITAL INVESTMENTS, INC.",error,,
GHSI,1642375,"Guardion Health Sciences, Inc.",error,,
ROYL,1694617,"Royale Energy, Inc.",error,,
ELYS,1080319,"Elys Game Technology, Corp.",error,,
BBLG,1419554,Bone Biologics Corp,error,,
FLXT,925660,FLEXPOINT SENSOR SYSTEMS INC,error,,
KSPN,795212,Kaspien Holdings Inc.,1528182.5999999999,17346,88.1:1
GLAE,1014111,"GlassBridge Enterprises, Inc.",error,,
AMNL,8328,"Applied Minerals, Inc.",error,,2:1
SKVI,1085277,"SKINVISIBLE, INC.",error,,
INRE,1528985,"Inland Real Estate Income Trust, Inc.",error,,
TGHI,225211,Touchpoint Group Holdings Inc.,error,,
WINR,1708410,SIMPLICITY ESPORTS & GAMING Co,error,,
RNVA,931059,"Rennova Health, Inc.",error,,
AFIIQ,1655075,"Armstrong Flooring, Inc.",2283348.0,49638,46:1
CBKCQ,883943,CHRISTOPHER & BANKS CORP,874028.75,8653.75,101:1
LADX,799698,LadRx Corp,1968300.0,81000,24.3:1
GWAV,1589149,"Greenwave Technology Solutions, Inc.",error,,
ENDPQ,1593034,Endo International plc,13603563.0,79553,171:1
OMCL,926326,"OMNICELL, INC.",5125440.0,85424,60:1
FBIN,1519751,"Fortune Brands Innovations, Inc.",9341024.0,68684,136:1
VVX,1601548,"V2X, Inc.",2174996.1999999997,47489,45.8:1.0
WBD,1437107,"Warner Bros. Discovery, Inc.",42207876.0,80858,522:1
LAB,1162194,STANDARD BIOTOOLS INC.,2051232.0,85468,24:1
LSTA,320017,"LISATA THERAPEUTICS, INC.",error,,
SIMPQ,1274032,"Simply, Inc.",error,,
DO,949039,"DIAMOND OFFSHORE DRILLING, INC.",6202722.0,121622,51:1
CFFI,913341,C & F FINANCIAL CORP,892304.0,55769,16:1
AORT,784199,"ARTIVION, INC.",error,,43.8:1
META,1326801,"Meta Platforms, Inc.",8895910.0,240430,37:1
MNK,1567892,Mallinckrodt plc,14980740.0,146870,102:1
LSAK,1041514,LESAKA TECHNOLOGIES INC,error,,
DSGR,703604,"Distribution Solutions Group, Inc.",3811536.0,56052,68:1
CHRD,1486159,Chord Energy Corp,6830096.0,121966,56:1
ELV,1156039,"Elevance Health, Inc.",18567154.0,70867,262:1
BALL,9389,BALL Corp,12925653.0,82329,157:1
FNHCQ,1069996,FedNat Holding Co,2976532.0,57241,52:1
LFCR,1005286,"LIFECORE BIOMEDICAL, INC. \DE\",error,,25:1
MATV,1000623,"Mativ Holdings, Inc.",3384288.0,47004,72:1
ENOV,1420800,Enovis CORP,3275915.2,36238,90.4:1
GEN,849399,Gen Digital Inc.,17343713.4,102869,168.6:1
CECO,3197,CECO ENVIRONMENTAL CORP,1271400.0,48900,26:1
ELME,104894,Elme Communities,6883195.0,125149,55:1
PSOIX,1608016,Palmer Square Opportunistic Income Fund,error,,
WT,880631,"WisdomTree, Inc.",3030272.0,189392,16:1
WTW,1140536,WILLIS TOWERS WATSON PLC,12263328.0,62568,196:1
GABC,714395,"GERMAN AMERICAN BANCORP, INC.",1061151.2,39448,26.9:1
TOVX,894158,"Theriva Biologics, Inc.",error,,3.51:1.0
REVRQ,887921,REVLON INC /DE/,2032120.0,50803,40:1
PEGY,22701,Pineapple Energy Inc.,error,,
VNRX,93314,VOLITIONRX LTD,error,,
OIG,1108967,"Orbital Infrastructure Group, Inc.",error,,23:1
RBC,1324948,RBC Bearings INC,7886728.0,49916,158:1
COHR,820318,COHERENT CORP.,5349435.0,11757,455:1
SBUX,829224,STARBUCKS CORP,error,,
LPCN,1535955,Lipocine Inc.,1258370.4000000001,299612,4.2:1
BFH,1101215,"BREAD FINANCIAL HOLDINGS, INC.",10908640.0,75232,145:1
V,1403161,VISA INC.,19475001.0,132483,147:1
WLY,107140,"JOHN WILEY & SONS, INC.",9913557.0,55383,179:1
PARA,813828,Paramount Global,69409130.0,116654,595:1
XWEL,1410428,"XWELL, Inc.",error,,
EGIO,1391127,"Edgio, Inc.",4132260.0,125220,33:1
MDV,1645873,MODIV INC.,error,,
HOUS,1398987,Anywhere Real Estate Inc.,6015975.0,57295,105:1
GCTK,1506983,"GlucoTrack, Inc.",error,,
TFSA,1577134,"Terra Income Fund 6, LLC",error,,
MODG,837465,Topgolf Callaway Brands Corp.,5169906.0,53298,97:1
PRET,77281,PENNSYLVANIA REAL ESTATE INVESTMENT TRUST,3730809.6,70128,53.2:1
BMYMP,14272,BRISTOL MYERS SQUIBB CO,18637320.0,110280,169:1
USB-PA,36104,US BANCORP \DE\,11945145.0,58269,205:1
BRK-A,1067983,BERKSHIRE HATHAWAY INC,187000.0,100000,1.87:1
JPM-PC,19617,JPMORGAN CHASE & CO,28318836.0,77799,364:1
JPM-PD,19617,JPMORGAN CHASE & CO,28318836.0,77799,364:1
BML-PH,70858,BANK OF AMERICA CORP /DE/,21778750.0,87115,250:1
BML-PG,70858,BANK OF AMERICA CORP /DE/,21778750.0,87115,250:1
BAC-PB,70858,BANK OF AMERICA CORP /DE/,21778750.0,87115,250:1
BAC-PK,70858,BANK OF AMERICA CORP /DE/,21778750.0,87115,250:1
BML-PL,70858,BANK OF AMERICA CORP /DE/,21778750.0,87115,250:1
BAC-PL,70858,BANK OF AMERICA CORP /DE/,21778750.0,87115,250:1
BML-PJ,70858,BANK OF AMERICA CORP /DE/,21778750.0,87115,250:1
BAC-PE,70858,BANK OF AMERICA CORP /DE/,21778750.0,87115,250:1
WFC-PL,72971,WELLS FARGO & COMPANY/MN,16683096.0,60446,276:1
WFC-PQ,72971,WELLS FARGO & COMPANY/MN,16683096.0,60446,276:1
WFC-PY,72971,WELLS FARGO & COMPANY/MN,16683096.0,60446,276:1
WFC-PR,72971,WELLS FARGO & COMPANY/MN,16683096.0,60446,276:1
C-PJ,831001,CITIGROUP INC,17803881.0,48249,369:1
TBB,732717,AT&T INC.,28707942.0,78437,366:1
WFC-PC,72971,WELLS FARGO & COMPANY/MN,16683096.0,60446,276:1
USB-PH,36104,US BANCORP \DE\,11945145.0,58269,205:1
EBBNF,895728,ENBRIDGE INC,3657210.0,121907,30:1
USB-PP,36104,US BANCORP \DE\,11945145.0,58269,205:1
GS-PA,886982,GOLDMAN SACHS GROUP INC,22031895.0,135165,163:1
GS-PJ,886982,GOLDMAN SACHS GROUP INC,22031895.0,135165,163:1
MS-PA,895421,MORGAN STANLEY,24549696.0,127863,192:1
GS-PD,886982,GOLDMAN SACHS GROUP INC,22031895.0,135165,163:1
MS-PI,895421,MORGAN STANLEY,24549696.0,127863,192:1
MS-PF,895421,MORGAN STANLEY,24549696.0,127863,192:1
GS-PK,886982,GOLDMAN SACHS GROUP INC,22031895.0,135165,163:1
MS-PK,895421,MORGAN STANLEY,24549696.0,127863,192:1
MS-PE,895421,MORGAN STANLEY,24549696.0,127863,192:1
GOOG,1652044,Alphabet Inc.,38917031076.0,197274,197274:1
SPG-PJ,1063761,SIMON PROPERTY GROUP INC /DE/,4740736.0,53872,88:1
SCHW-PD,316709,SCHWAB CHARLES CORP,14330192.0,98152,146:1
MET-PA,1099219,METLIFE INC,14758800.0,73794,200:1
AIG-PA,5272,"AMERICAN INTERNATIONAL GROUP, INC.",44737642.0,64186,697:1
MET-PE,1099219,METLIFE INC,14758800.0,73794,200:1
PLDGP,1045609,"Prologis, Inc.",19362660.0,94915,204:1
ENBA,895728,ENBRIDGE INC,3657210.0,121907,30:1
PSA-PH,1393311,Public Storage,10044759.0,22881,439:1
PSA-PK,1393311,Public Storage,10044759.0,22881,439:1
BF-A,14693,BROWN FORMAN CORP,8841030.0,60555,146:1
ALL-PB,899051,ALLSTATE CORP,18761790.0,81573,230:1
ALL-PG,899051,ALLSTATE CORP,18761790.0,81573,230:1
LEN-B,920760,LENNAR CORP /NEW/,error,,
ALL-PH,899051,ALLSTATE CORP,18761790.0,81573,230:1
DLR-PK,1297996,"DIGITAL REALTY TRUST, INC.",10400068.0,136843,76:1
RSTRF,1618755,Restaurant Brands International Limited Partnership,4141925.16,20504.58,202:1
DLR-PJ,1297996,"DIGITAL REALTY TRUST, INC.",10400068.0,136843,76:1
SOJC,92122,SOUTHERN CO,15732000.0,138000,114:1
STT-PG,93751,STATE STREET CORP,19538738.0,85322,229:1
STT-PD,93751,STATE STREET CORP,19538738.0,85322,229:1
HIG-PG,874766,"HARTFORD FINANCIAL SERVICES GROUP, INC.",13136695.0,91865,143:1
FITBI,35527,FIFTH THIRD BANCORP,8711310.0,60078,145:1
HEI-A,46619,HEICO CORP,error,,
KEY-PK,91576,KEYCORP /NEW/,8127250.0,68875,118:1
TAP-A,24545,MOLSON COORS BEVERAGE CO,8646659.0,72661,119:1
KEY-PJ,91576,KEYCORP /NEW/,8127250.0,68875,118:1
LSXMB,1560385,Liberty Media Corp,error,,223:1
CFG-PD,759944,CITIZENS FINANCIAL GROUP INC/RI,8543290.0,55118,155:1
KEY-PI,91576,KEYCORP /NEW/,8127250.0,68875,118:1
LSXMK,1560385,Liberty Media Corp,error,,223:1
RF-PC,1281761,REGIONS FINANCIAL CORP,12761148.0,63174,202:1
FWONK,1560385,Liberty Media Corp,error,,223:1
RF-PB,1281761,REGIONS FINANCIAL CORP,12761148.0,63174,202:1
LBRDB,1611983,Liberty Broadband Corp,error,,0:1
FWONA,1560385,Liberty Media Corp,error,,223:1
NLY-PF,1043219,ANNALY CAPITAL MANAGEMENT INC,error,229408,
ACGLO,947484,ARCH CAPITAL GROUP LTD.,12848368.0,123542,104:1
NLY-PG,1043219,ANNALY CAPITAL MANAGEMENT INC,error,229408,
LBRDK,1611983,Liberty Broadband Corp,error,,0:1
FWONB,1560385,Liberty Media Corp,error,,223:1
BIO-B,12208,"BIO-RAD LABORATORIES, INC.",5433150.0,62450,87:1
MAA-PI,912595,MID AMERICA APARTMENT COMMUNITIES INC.,6509318.0,48577,134:1
WSO-B,105016,WATSCO INC,8158802.0,50054,163:1
NWS,1564708,NEWS CORP,12981150.0,55475,234:1
LBTYB,1570585,Liberty Global plc,17153103.0,80531,213:1
LBTYK,1570585,Liberty Global plc,17153103.0,80531,213:1
NI-PB,1111711,NISOURCE INC.,5365506.0,105206,51:1
CUKPF,1125259,CARNIVAL PLC,error,,
Z,1617640,"ZILLOW GROUP, INC.",7916350.0,121790,65:1
VNO-PL,899689,VORNADO REALTY TRUST,10466803.200000001,61824,169.3:1.0
VNO-PM,899689,VORNADO REALTY TRUST,10466803.200000001,61824,169.3:1.0
RZA,898174,REINSURANCE GROUP OF AMERICA INC,7073286.0,107171,66:1
RZB,898174,REINSURANCE GROUP OF AMERICA INC,7073286.0,107171,66:1
FRT-PC,34903,FEDERAL REALTY INVESTMENT TRUST,9042222.0,101598,89:1
AGNCN,1423689,AGNC Investment Corp.,error,213019,
FBHS,1519751,"Fortune Brands Innovations, Inc.",9341024.0,68684,136:1
AMH-PH,1562401,American Homes 4 Rent,268195.2,43680,6.14:1
AMH-PG,1562401,American Homes 4 Rent,268195.2,43680,6.14:1
GS-PC,886982,GOLDMAN SACHS GROUP INC,22031895.0,135165,163:1
ATH-PA,1527469,Athene Holding Ltd,4069829.0,83914,48.5:1
FCNCB,798941,FIRST CITIZENS BANCSHARES INC /DE/,2854028.0,60724,47:1
AGNCM,1423689,AGNC Investment Corp.,error,213019,
VOYA-PB,1535929,"Voya Financial, Inc.",10970885.0,95399,115:1
KIM-PM,879101,KIMCO REALTY CORP,5542712.0,98977,56:1
KIM-PL,879101,KIMCO REALTY CORP,5542712.0,98977,56:1
CMSA,811156,CMS ENERGY CORP,6856312.399999999,167636,40.9:1
SLG-PI,1040971,SL GREEN REALTY CORP,17424924.0,57508,303:1
UNMA,5513,Unum Group,9710750.0,62650,155:1
PCG-PA,1004980,PG&E Corp,8556043.0,140263,61:1
BPOPO,763901,"POPULAR, INC.",error,,83:1
JSM,1593538,NAVIENT CORP,6448155.0,43865,147:1
BHFAL,1685040,"Brighthouse Financial, Inc.",error,,
SNV-PD,18349,SYNOVUS FINANCIAL CORP,2132400.0,21324,100:1
PCG-PB,1004980,PG&E Corp,8556043.0,140263,61:1
PCG-PC,1004980,PG&E Corp,8556043.0,140263,61:1
PCG-PE,1004980,PG&E Corp,8556043.0,140263,61:1
UA,1336917,"Under Armour, Inc.",4039308.0,10686,378:1
PCG-PD,1004980,PG&E Corp,8556043.0,140263,61:1
PCG-PG,1004980,PG&E Corp,8556043.0,140263,61:1
PCG-PH,1004980,PG&E Corp,8556043.0,140263,61:1
AXS-PE,1214816,AXIS CAPITAL HOLDINGS LTD,7116576.0,148262,48:1
PCG-PI,1004980,PG&E Corp,8556043.0,140263,61:1
DTW,936340,DTE ENERGY CO,9210656.0,101216,91:1
EPR-PG,1045450,EPR PROPERTIES,5082098.0,196220,25.9:1
AL-PA,1487712,AIR LEASE CORP,8046900.0,178820,45:1
NYCB-PA,910073,NEW YORK COMMUNITY BANCORP INC,107588992.0,960616,112:1
BHFAP,1685040,"Brighthouse Financial, Inc.",error,,
SR-PA,1126956,SPIRE INC,4029255.0,89539,45:1
PSB-PY,866368,"PS BUSINESS PARKS, INC./MD",866525.0199999999,73559,11.78:1
SF-PB,720672,STIFEL FINANCIAL CORP,error,,
SLMBP,1032033,SLM Corp,5770845.0,71245,81:1
EQC-PD,803649,Equity Commonwealth,error,256235,
CWEN-A,1567683,"Clearway Energy, Inc.",error,,2.5:1
PSB-PX,866368,"PS BUSINESS PARKS, INC./MD",866525.0199999999,73559,11.78:1
REXR-PB,1571283,"Rexford Industrial Realty, Inc.",error,92494,
SRC-PA,1308606,"SPIRIT REALTY CAPITAL, INC.",10782740.4,94760,113.79:1
WBS-PF,801337,WEBSTER FINANCIAL CORP,5790708.0,58492,99:1
WTFCM,1015328,WINTRUST FINANCIAL CORP,error,52973,
TROLB,98677,TOOTSIE ROLL INDUSTRIES INC,5527860.0,48490,114:1
VLYPO,714310,VALLEY NATIONAL BANCORP,error,48271,
LTSL,1029730,LADENBURG THALMANN FINANCIAL SERVICES INC.,2377830.0,60970,39:1
FNB-PE,37808,FNB CORP/PA/,error,42810,
ESGRO,1363829,Enstar Group LTD,error,91176,
RUSHB,1012019,RUSH ENTERPRISES INC \TX\,6029424.0,59112,102:1
ESGRP,1363829,Enstar Group LTD,error,91176,
LTSF,1029730,LADENBURG THALMANN FINANCIAL SERVICES INC.,2377830.0,60970,39:1
REGI,1463258,"Renewable Energy Group, Inc.",1097815.8,85102,12.9:1
VLYPP,714310,VALLEY NATIONAL BANCORP,error,48271,
ASB-PE,7789,ASSOCIATED BANC-CORP,4751298.0,58658,81:1
MOG-B,67887,MOOG INC.,error,,
CIM-PB,1409493,CHIMERA INVESTMENT CORP,5899000.0,347000.00,17:1
PBI-PB,78814,PITNEY BOWES INC /DE/,6329082.0,44571,142:1
RLJ-PA,1511337,RLJ Lodging Trust,error,129355,
WRB-PE,11544,BERKLEY W R CORP,10254706.0,86174,119:1
HOVNP,357294,HOVNANIAN ENTERPRISES INC,error,,
TWO-PC,1465740,TWO HARBORS INVESTMENT CORP.,error,,
PEB-PE,1474098,Pebblebrook Hotel Trust,3907199.0,134731,29:1
CIM-PD,1409493,CHIMERA INVESTMENT CORP,5899000.0,347000.00,17:1
PEB-PF,1474098,Pebblebrook Hotel Trust,3907199.0,134731,29:1
CIM-PA,1409493,CHIMERA INVESTMENT CORP,5899000.0,347000.00,17:1
TWO-PA,1465740,TWO HARBORS INVESTMENT CORP.,error,,
TWO-PB,1465740,TWO HARBORS INVESTMENT CORP.,error,,
CIM-PC,1409493,CHIMERA INVESTMENT CORP,5899000.0,347000.00,17:1
LILAB,1712184,Liberty Latin America Ltd.,error,,
MFA-PB,1055160,"MFA FINANCIAL, INC.",4431284.0,201422,22:1
SRG-PA,1628063,Seritage Growth Properties,3612000.0,144480,25:1
TRTN-PA,1660734,Triton International Ltd,2706039.0,128859,21:1
QRTEB,1355096,"Qurate Retail, Inc.",error,,1810:1
LXP-PC,910108,LXP Industrial Trust,3286585.0,142895,23:1
SITC-PA,894315,SITE Centers Corp.,7899388.0,80606,98:1
CENTA,887733,CENTRAL GARDEN & PET CO,2367212.0,40814,58:1
BATRB,1560385,Liberty Media Corp,error,,223:1
BATRK,1560385,Liberty Media Corp,error,,223:1
BATRA,1560385,Liberty Media Corp,error,,223:1
LILAK,1712184,Liberty Latin America Ltd.,error,,
MHLA,1412100,"Maiden Holdings, Ltd.",1516680.0,151668,10:1
BFS-PD,907254,"SAUL CENTERS, INC.",250564.4,65938,3.8:1
PMT-PA,1464423,PennyMac Mortgage Investment Trust,777280.0,77728,10:1
PMT-PB,1464423,PennyMac Mortgage Investment Trust,777280.0,77728,10:1
HCXY,1280784,"Hercules Capital, Inc.",8241720.899999999,209713,39.3:1
AGM-A,845877,FEDERAL AGRICULTURAL MORTGAGE CORP,1570324.0,112166,14:1
CODI-PA,1345126,Compass Diversified Holdings,error,,
GTN-A,43196,GRAY TELEVISION INC,4568835.0,39729,115:1
CODI-PB,1345126,Compass Diversified Holdings,error,,
AHL-PD,1267395,ASPEN INSURANCE HOLDINGS LTD,error,112670,
HL-PB,719413,HECLA MINING CO/DE/,error,97982,
NYMTN,1273685,NEW YORK MORTGAGE TRUST INC,2404720.64,234836,10.24:1
INN-PE,1497645,"Summit Hotel Properties, Inc.",3623169.0,109793,33:1
AGM-PC,845877,FEDERAL AGRICULTURAL MORTGAGE CORP,1570324.0,112166,14:1
STAR-PG,1095651,ISTAR INC.,5635707.0,170779,33:1
STAR-PD,1095651,ISTAR INC.,5635707.0,170779,33:1
STAR-PI,1095651,ISTAR INC.,5635707.0,170779,33:1
KELYB,55135,KELLY SERVICES INC,4433968.0,7198,616:1
ACBI,1461755,"Atlantic Capital Bancshares, Inc.",error,,
AGM-PD,845877,FEDERAL AGRICULTURAL MORTGAGE CORP,1570324.0,112166,14:1
CUBI-PE,1488813,"Customers Bancorp, Inc.",8044403.0,78101,103:1
CUBI-PF,1488813,"Customers Bancorp, Inc.",8044403.0,78101,103:1
AIC,1209028,Arlington Asset Investment Corp.,3094412.8000000003,483502,6.4:1
HT-PC,1063344,HERSHA HOSPITALITY TRUST,4742600.0,94852,50:1
HT-PE,1063344,HERSHA HOSPITALITY TRUST,4742600.0,94852,50:1
HT-PD,1063344,HERSHA HOSPITALITY TRUST,4742600.0,94852,50:1
HVT-A,216085,HAVERTY FURNITURE COMPANIES INC,1696000.0,33920,50:1
BDSI,1103021,BIODELIVERY SCIENCES INTERNATIONAL INC,2393670.0,159578,15:1
SENEB,88948,Seneca Foods Corp,712170.0,17370,41:1
UMH-PD,752642,"UMH PROPERTIES, INC.",1072800.0,35760,30:1
BELFB,729580,BEL FUSE INC /NJ,839972.0,6412,131:1
SPLP-PA,1452857,STEEL PARTNERS HOLDINGS L.P.,3641688.0,50579,72:1
LTRPB,1606745,"Liberty TripAdvisor Holdings, Inc.",error,,0:1
GNE-PA,1528356,Genie Energy Ltd.,17214015.0,441385,39:1
BHR-PD,1574085,Braemar Hotels & Resorts Inc.,error,,
BHR-PB,1574085,Braemar Hotels & Resorts Inc.,error,,
AHT-PD,1232582,ASHFORD HOSPITALITY TRUST INC,error,,
ATROB,8063,ASTRONICS CORP,3837891.68,54992,69.79:1
AHT-PG,1232582,ASHFORD HOSPITALITY TRUST INC,error,,
AHT-PF,1232582,ASHFORD HOSPITALITY TRUST INC,error,,
AHT-PH,1232582,ASHFORD HOSPITALITY TRUST INC,error,,
AHT-PI,1232582,ASHFORD HOSPITALITY TRUST INC,error,,
CRD-B,25475,CRAWFORD & CO,2044065.0,55245,37:1
PEI,77281,PENNSYLVANIA REAL ESTATE INVESTMENT TRUST,3730809.6,70128,53.2:1
HOVVB,357294,HOVNANIAN ENTERPRISES INC,error,,
BKGM,1527383,BankGuam Holding Co,error,,
CDR-PC,761648,"CEDAR REALTY TRUST, INC.",1470448.0,110560,13.3:1
CDR-PB,761648,"CEDAR REALTY TRUST, INC.",1470448.0,110560,13.3:1
FBIOP,1429260,"Fortress Biotech, Inc.",2070045.0,263700,7.85:1
PKDC,76321,PARKER DRILLING CO /DE/,error,650000,
RDIB,716634,READING INTERNATIONAL INC,1209330.0,7465,162:1
SOHOB,1301236,Sotherly Hotels Inc.,4603245.64,817628,5.63:1
SOHOO,1301236,Sotherly Hotels Inc.,4603245.64,817628,5.63:1
SOHON,1301236,Sotherly Hotels Inc.,4603245.64,817628,5.63:1
PEI-PB,77281,PENNSYLVANIA REAL ESTATE INVESTMENT TRUST,3730809.6,70128,53.2:1
PEI-PC,77281,PENNSYLVANIA REAL ESTATE INVESTMENT TRUST,3730809.6,70128,53.2:1
PEI-PD,77281,PENNSYLVANIA REAL ESTATE INVESTMENT TRUST,3730809.6,70128,53.2:1
MH-PC,1412100,"Maiden Holdings, Ltd.",1516680.0,151668,10:1
MH-PA,1412100,"Maiden Holdings, Ltd.",1516680.0,151668,10:1
MH-PD,1412100,"Maiden Holdings, Ltd.",1516680.0,151668,10:1
KFSYF,1072627,KINGSWAY FINANCIAL SERVICES INC,error,60338,
RNWK,1046327,REALNETWORKS INC,1570225.0,62809,25:1
AFGC,1042046,AMERICAN FINANCIAL GROUP INC,9715189.0,64339,151:1
RGUS,922330,REGI U S INC,error,,
GTTNQ,1315255,"GTT Communications, Inc.",8222368.0,73414,112:1
CXDC,1353970,China XD Plastics Co Ltd,27006252.0,918580,29.4:1
FNHC,1069996,FedNat Holding Co,2976532.0,57241,52:1
SCOO,1055454,SCHOOL SPECIALTY INC,1284000.0,42800,30:1
RPT-PD,842183,RPT Realty,3333240.0,70920,47:1
IIVIP,820318,COHERENT CORP.,5349435.0,11757,455:1
BFS-PE,907254,"SAUL CENTERS, INC.",250564.4,65938,3.8:1
T-PC,732717,AT&T INC.,28707942.0,78437,366:1
TBC,732717,AT&T INC.,28707942.0,78437,366:1
T-PA,732717,AT&T INC.,28707942.0,78437,366:1
UNTCW,798949,UNIT CORP,4180270.4000000004,91472,45.7:1
SIGIP,230557,SELECTIVE INSURANCE GROUP INC,5649560.0,100885,56:1
MTB-PH,36270,M&T BANK CORP,4145112.0,57571,72:1
MFA-PC,1055160,"MFA FINANCIAL, INC.",4431284.0,201422,22:1
APE,1411579,"AMC ENTERTAINMENT HOLDINGS, INC.",7445006.0,8014,929:1
RBCP,1324948,RBC Bearings INC,7886728.0,49916,158:1
WFTUF,1603923,Weatherford International plc,10918600.0,49630,220:1
CRCQW,1609253,California Resources Corp,4974760.0,142136,35:1
VIASP,1606268,"Via Renewables, Inc.",error,,
HPP-PC,1482512,"Hudson Pacific Properties, Inc.",6004736.0,93824,64:1
CDZIP,727273,CADIZ INC,error,600000,
ZIONL,109380,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",3356013.0,63321,53:1
ZIONO,109380,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",3356013.0,63321,53:1
ZIONP,109380,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",3356013.0,63321,53:1
WLYB,107140,"JOHN WILEY & SONS, INC.",9913557.0,55383,179:1
BAC-PO,70858,BANK OF AMERICA CORP /DE/,21778750.0,87115,250:1
