Ticker,CIK,Title,CEO,Median,Ratio,Median Source,Ratio Source
SEE,1012100,SEALED AIR CORP/DE,892864.0,55804,161," the median of the annual total compensation of all our employees, other than our CEO, was $55,804, ",sonably estimate that for 2019 our CEO&#8217;s annual total compensation was approximately 161 times
LEA,842162,LEAR CORP,1363048.0,10172,1349,"ur President and CEO in 2019. For 2019, our last completed fiscal year:  &nbsp;&#149;&nbsp;The median of the annual total compensation of all employees of the Company (other than our CEO) was $10,172;","on this information, for 2019, our CEO&#146;s annualtotal compensation was approximately 1,349 times"
MEDP,1668397,"Medpace Holdings, Inc.",716868.0,59739,129,"ummary Compensation Table of this Proxy Statement. The 2019 annual total compensation as determined under Item&#160;402 of Regulation&#160;S-K for our median employee (excluding our CEO) was $59,739. ","lation&#160;S-K for our median employee (excluding our CEO) was $59,739. The ratio of our CEO's annual total compensation to our median employee's total compensation for fiscal year 2019 is 129 to 1. "
DVA,927066,DAVITA INC.,1723008.0,61536,286,"ompensation of our teammates.RatioFor 2019, based on the methodology described below:&#8226;The median of the annual total compensation of all of our teammates, other than Mr. Rodriguez, was $61,536.&","urther below.&#8226;Based on this information, the ratio of the annual total compensation of Mr. Rodriguez to the median of the annual total compensation of all teammates is estimated to be 286 to 1.W"
MUSA,1573516,Murphy USA Inc.,706705.0,16435,434,"re providing the following estimated information for 2019: &nbsp;&nbsp;&#149;&nbsp;the median of the annual total compensation of all of our employees (except our Chief Executive Officer) was $16,435;"," of all of our employees (except our Chief Executive Officer) was $16,435; our median employee is a part-time store employee; &nbsp;&nbsp;&#149;&nbsp;the annual total compensation of our Chief Executive officer was $7,139,741; and  &nbsp;&nbsp;&#149;&nbsp;the ratio of these two amounts was 434 to 1;"
AN,350698,"AUTONATION, INC.",842656.0,49568,172," for the entire year. The total annual compensation of our median compensated employee was $49,568.F",ately 172 times the median of the total annual compensation of all of our employees (other than Ms. 
ARW,7536,ARROW ELECTRONICS INC,1155561.0,60819,192,"dividual identified as the median paid employee had an annual compensation in the amount of $60,819 ","al identified as the median paid employee, other than the Company&#x2019;s CEO, was $60,819. Mr. Long&#x2019;s 2019 annual total compensation was $11,671,842. The ratio of these amounts was 1-to-192.	"
MIDD,769520,MIDDLEBY Corp,665601.0,39153,175," of $7,198,183, was approximately 175 times the total compensation of a median employee of $39,153. "," of $7,198,183, was approximately 175 times the total compensation of a median employee of $39,153. "
NXST,1142417,"NEXSTAR MEDIA GROUP, INC.",1610869.0,43537,376," and Chief Executive Officer for 2019: &nbsp;&#x2022;The total annual compensation of the median employee identified at our Company, other than our President and Chief Executive Officer, was $43,537, ", compensation.&nbsp;&#x2022;The ratio of the annual total compensation of our president and President and Chief Executive Officer to the total annual compensation of our median employee was 376 to 1.W
GMED,1237831,GLOBUS MEDICAL INC,326820.0,81705,42," Chief Executive Officer).							For 2019, the median annual total compensation of all employees of the Company and its consolidated subsidiaries (other than the Chief Executive Officer) was $81,705.&","bsp;									$3,449,794. The resulting ratio of the annual total compensation of our Chief Executive Officer to the median of the annual total compensation of all employees was approximately 42 to 1.	"
DCI,29644,DONALDSON Co INC,531675.0,31275,175,"on of our median employee.  For fiscal 2020&#58;Annual Total Compensation of Median Employee$31,275A","l Compensation of our CEO$5,483,229Based on this information, our fiscal 2020 pay ratio of 175 to 1 "
HTZ,1657853,"HERTZ GLOBAL HOLDINGS, INC",879576.0,36649,249,"insic fair value as a result of the Rights Offering). Median 2019 Employee Compensation was $36,649 ",49 and the ratio of 2019&#32;CEO Compensation to Median 2019&#32;Employee Compensation is 249 to 1.E
ORI,74260,OLD REPUBLIC INTERNATIONAL CORP,,,20.1,," Median Employee:82,043&#160;Ratio of the CEO&#8217;s compensation to the Median Employee:20.1 to 1&"
WEX,1309108,WEX Inc.,637630.0,63763,102," fiscal year, the median annual total compensation of all employees, excluding our CEO, was $63,763 ","763 and the annual total compensation of our CEO was $6,482,394. Accordingly, the ratio of the CEO&#8217;s annual total compensation to the total annual compensation of the median employee was 102:1.W"
ZION,109380,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",390289.5,65048.25,67,"The annual total compensation of our median employee, excluding the CEO, of our Bank was $65,048.25&","ficer, was $4,341,075.Based on this information, the ratio for 2019 of the annual total compensation of our Chief Executive Officer to the annual total compensation of our median employee is 67 to 1.W"
PNR,77360,PENTAIR plc,591870.0,59187,108,"e year ended December&nbsp;31, 2019: &#9658;the median of the annual total compensation of all employees of our company (other than our Chief Executive Officer) was reasonably estimated to be $59,187;"," Basedon this information, the ratio of the annual total compensation of our Chief Executive Officer to the median of the annual total compensation of all other employees is estimated to be 108 to 1. "
KBR,1357615,"KBR, INC.",1700000.0,100000,177," to the median of the annual totalcompensation of all employees was reasonably estimated to be 177:1. Director Compensation In 2019, all non-executive Directorsreceived an annual retainer of $100,000 ","lReport. Based on this information, for 2019 the ratio of the annual total compensation of our CEO to the median of the annual totalcompensation of all employees was reasonably estimated to be 177:1. "
DLB,1308547,"Dolby Laboratories, Inc.",662745.0,132549,59,"68,836;  &nbsp;&nbsp;&#149;&nbsp; The annual total compensation of our median employee was $132,549;","ion of our median employee was $132,549; and &nbsp;&nbsp;&#149;&nbsp; The ratio of Mr.&nbsp;Yeaman&#146;s annual total compensation to the annual total compensation of our medianemployee was 59 to 1. "
HRB,12659,H&R BLOCK INC,689540.0,14990,462,"99 and the annual total compensation for the median employee, excluding Mr.&#160;Jones, was $14,990 ","l total compensation for Mr.&#160;Jones was          $6,921,199 and the annual total compensation for the median employee, excluding Mr.&#160;Jones, was $14,990 which resulted in a ratio of 462 to 1. "
FCNCA,798941,FIRST CITIZENS BANCSHARES INC /DE/,387258.0,64543,62,"For 2019:				 &#8226;the annual total compensation of our &#147;median associate&#148; was $64,543, "," this proxy statement, was $4,024,342. 				Based on this information, for 2019 the ratio of the annual total compensation of our CEO to the annual total compensation of our median associate was 62:1. "
ATR,896622,"APTARGROUP, INC.",688534.0,40502,172,"petitive compensation package.							Pay Ratio							For 2019:											 &#x9F;											The median of the annual total compensation of all of our employees, other than Mr.&nbsp;Tanda, was $40,502.	",";s compensation for the pay ratio disclosure, the ratio of the annual total compensation of Mr.&nbsp;Tanda to the median of the annual total compensation of all employees is estimated to be 172 to 1. "
RGLD,85535,ROYAL GOLD INC,2352522.0,392087,6.5,"e as CEO ($2,541,562) to the annual total compensation of our median-compensated employee ($392,087)","p;ROYAL GOLD, INC.Table of ContentsProposal 2OTHER COMPENSATION MATTERSCEO PAY RATIOThe ratio of Mr. Heissenbuttel&#8217;s annualized total compensation for his role as CEO ($2,541,562) to the annual total compensation of our median-compensated employee ($392,087) for fiscal year 2020 was 6.5 to 1.B"
CACI,16058,CACI INTERNATIONAL INC /DE/,857272.0,107159,84,"mary Compensation Table. This yielded compensation for the approximate median employee of $107,159.T","able above, was $9,019,556. The ratio of the annual total compensation of Mr. Mengucci to the compensation for the approximate median employee was then computed, yielding the final result of 84 to 1. "
DBRG,1679688,"DigitalBridge Group, Inc.",1579329.0,175481,91,"is based on the 2019 annual total compensation of $15,956,955 for Mr. Barrack, as our Chief Executive Officer as of December 31, 2019 (the &#8220;Measurement Date&#8221;), as reported in the Summary Compensation Table above and the 2019 annual total compensation of $175,481 for the median employee, ",might be applicable.CEO Pay RatioThe ratio of our Chief Executive Officer&#8217;s annual total compensation for 2019 to that of the median employee&#8217;s annual total compensation for 2019 is 91:1. 
RRC,315852,RANGE RESOURCES CORP,840000.0,140000,60,"atement.Following our review, we have determined that for 2019:&bull;the median of the annual total compensation of all employees of the Company (other than our Chief Executive Officer) was $140,000.&",tura&rsquo;s 2019 annual total compensation was approximately 60 times that of our median employee.T
VMI,102729,VALMONT INDUSTRIES INC,460150.0,46015,106,"nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Forour fiscal year ended December&nbsp;28, 2019:&#149; The median of the annual total compensation of all employees of our company (other than our CEO) was $46,015. ","n Table, was $4,872,938.  &#149; Based on this information, for 2019 the ratio of the annual total compensation of our CEO to the median of the annual total compensation of allemployees was 106 to 1. "
OHI,888491,OMEGA HEALTHCARE INVESTORS INC,7199090.0,194570,37.5," the median employee&#8217;s total compensation for 2019 calculated on the same basis was $194,570. ","total compensation for 2019 calculated on the same basis was $194,570. The ratio of Mr.&#160;Pickett&#8217;s total compensation to the total compensation of the median employee for 2019 is 37.5 to 1. "
HOG,793952,"HARLEY-DAVIDSON, INC.",11154557.200000001,187157,59.60," the Summary Compensation Table above. Our median employee&#8217;s total compensation was $187,157, ","compensation (as reported in the Summary Compensation Table) was $11,123,478, resulting in a ratio of the median employee&#8217;s compensation to our CEO&#8217;s compensation of approximately 1:59.60&"
BOKF,875357,BOK FINANCIAL CORP,351595.0,70319,54,"17;s Chief Executive Officer was determined to be $3,818,371 and was approximately 54 times the median annual compensation of all Company employees (excluding the chief executive officer) of $70,319. ","17;s Chief Executive Officer was determined to be $3,818,371 and was approximately 54 times the median annual compensation of all Company employees (excluding the chief executive officer) of $70,319. "
