Ticker,CIK,Title,CEO,Median,Ratio,Median Source,Ratio Source
SEE,1012100,SEALED AIR CORP/DE,1152375.0,54875,215," the median of the annual total compensation of all our employees, other than our CEO, was $54,875, ",easonably estimate that for 2020 our CEO&#146;s annual total compensation was approximately 215times
LEA,842162,LEAR CORP,1465452.0,9046,1627,"our President andCEO in 2020.  For 2020, our last completed fiscal year:  &nbsp;&#149;&nbsp;The median of the annual total compensation of all employees of the Company (other than our CEO) was $9,046;","on this information, for 2020, our CEO&#146;s annualtotal compensation was approximately 1,627 times"
MEDP,1668397,"Medpace Holdings, Inc.",66349.0,66349,17,"ummary Compensation Table of this Proxy Statement. The 2020 annual total compensation as determined under Item&#160;402 of Regulation&#160;S-K for our median employee (excluding our CEO) was $66,349. ","ulation&#160;S-K for our median employee (excluding our CEO) was $66,349. The ratio of our CEO's annual total compensation to our median employee's total compensation for fiscal year 2020 is 17 to 1. "
DVA,927066,DAVITA INC.,7302060.0,64620,1137,"on of our teammates.RatioFor 2020, based on the methodology described below:   &#8211;      The median of the annual total compensation of all of our teammates, other than Mr. Rodriguez, was $64,620. ","O Pay Ratio: Based on the information above, the ratio of the annual total compensation of Mr. Rodriguez to the median of the annual total compensation of all teammates is estimated to be 1,137 to 1. "
MUSA,1573516,Murphy USA Inc.,808896.0,16852,489,"re providing the following estimated information for 2020: &nbsp;&nbsp;&#149;&nbsp;the median of the annual total compensation of all of our employees (except our Chief Executive Officer) was $16,852;"," of all of our employees (except our Chief Executive Officer) was $16,852; our median employee is a part-time store employee; &nbsp;&nbsp;&#149;&nbsp;the annual total compensation of our Chief Executive officer was $8,240,299; and  &nbsp;&nbsp;&#149;&nbsp;the ratio of these two amounts was 489 to 1;"
AN,350698,"AUTONATION, INC.",1404650.0,54025,263," for the entire year. The total annual compensation of our median compensated employee was $54,025. ",ately 263 times the median of the total annual compensation of all of our employees (other than Mr. 
ARW,7536,ARROW ELECTRONICS INC,1151380.0,57569,200,"dividual identified as the median paid employee had an annual compensation in the amount of $57,569 ","dual identified as the median paid employee, other than the Company&#8217;s CEO, was $57,569. Mr. Long&#8217;s 2020 annual total compensation was $11,513,092. The ratio of these amounts was 1-to-200.T"
MIDD,769520,MIDDLEBY Corp,,,,Refer to original file,Refer to original file
NXST,1142417,"NEXSTAR MEDIA GROUP, INC.",2310360.0,59240,398,"of our President and Chief Executive Officer for 2020: &nbsp;&#8226;The total annual compensation of the median employee identified at our Company, other than our Chief Executive Officer, was $59,240 ",;s total annual compensation.&nbsp;&#8226;The ratio of the annual total compensation of our president and Chief Executive Officer to the total annual compensation of our median employee was 398 to 1.I
GMED,1237831,GLOBUS MEDICAL INC,353370.0,70674,57," Chief Executive Officer).							For 2020, the median annual total compensation of all employees of the Company and its consolidated subsidiaries (other than the Chief Executive Officer) was $70,674.&"," Officer was $4,026,977. The resulting ratio of the annual total compensation of our Chief Executive Officer to the median of the annual total compensation of all employees was approximately 57 to 1.	"
DCI,29644,DONALDSON Co INC,671313.0,39489,174,"ion of our median employee. For fiscal 2021&#58;Annual Total Compensation of Median Employee$39,489A","l Compensation of our CEO$6,878,950Based on this information, our fiscal 2021 pay ratio of 174 to 1 "
ORI,74260,OLD REPUBLIC INTERNATIONAL CORP,,76900,,"raig R. Smiddy&#58;$1,882,098&#160;The total annual compensation of the Median Employee&#58;$76,900&",
WEX,1309108,WEX Inc.,,57484,,"ee. For 2020, the median annual total compensation of all employees, excluding our CEO, was $57,484 ",
ZION,109380,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",427386.0,71231,67,"26;The annual total compensation of our median employee, excluding the CEO, of our Bank was $71,231&","ficer, was $4,795,416.Based on this information, the ratio for 2020 of the annual total compensation of our Chief Executive Officer to the annual total compensation of our median employee is 67 to 1.W"
PNR,77360,PENTAIR plc,888540.0,59236,158,"e year ended December&nbsp;31, 2020: &#9658;the median of the annual total compensation of all employees of our company (other than our Chief Executive Officer) was reasonably estimated to be $59,236;"," Basedon this information, the ratio of the annual total compensation of our Chief Executive Officer to the median of the annual total compensation of all other employees is estimated to be 158 to 1. "
KBR,1357615,"KBR, INC.",925457.0,71189,139,"sed in approximately 50 countries.Pay Ratio Calculation After we identified our median employee, we combined all the elements of such employee&rsquo;s compensation for 2020 in accordance with the requirements of Item 402(c)(2)(x) of Regulation S-K, resulting in annual total compensation of $71,189. ","atement.Based on this information, for 2020 the ratio of the annual total compensation of our CEO to the median of the annual total compensation of all employees was reasonably estimated to be 139:1.T"
DLB,1308547,"Dolby Laboratories, Inc.",841680.0,140280,69,"ble of Contents&nbsp;&#149;&nbsp; The annual total compensation of our median employee was $140,280;","edian employee was $140,280; and &nbsp;&nbsp;&#149;&nbsp; The ratio of Mr.&nbsp;Yeaman&#146;s annual total compensation to the median of the annual total compensation ofall our employees was 69 to 1. "
HRB,12659,H&R BLOCK INC,891360.0,14856,600,"36 and the annual total compensation for the median employee, excluding Mr.&#160;Jones, was $14,856 ","the annual total compensation for Mr.&#160;Jones was $8,908,536 and the annual total compensation for the median employee, excluding Mr.&#160;Jones, was $14,856 which resulted in a ratio of 600 to 1. "
FCNCA,798941,FIRST CITIZENS BANCSHARES INC /DE/,4395669.0,77117,57.5,";&nbsp;&#9679;&nbsp; the annual total compensation of our &#147;median associate&#148; was $77,117, ","in this proxy statement, was $4,436,450.  Based on this information, for 2020 the ratio of the annual total compensationof our CEO to the annual total compensation of our median associate was 57.5:1. "
ATR,896622,"APTARGROUP, INC.",,56313,,"der to allow us to provide a competitive compensation package.Pay RatioFor 2020&#58;&#8226;The median of the annual total compensation of all of our employees, other than Mr.&#160;Tanda, was $56,313.&",
RGLD,85535,ROYAL GOLD INC,2973817.0,270347,11.3,"e as CEO ($3,042,284) to the annual total compensation of our median-compensated employee ($270,347)","                                OTHER COMPENSATION MATTERS         CEO PAY RATIO         The ratio of Mr.&#160;Heissenbuttel&#8217;s total compensation for his role as CEO ($3,042,284) to the annual total compensation of our median-compensated employee ($270,347) for fiscal year 2021 was 11.3 to 1. "
CACI,16058,CACI INTERNATIONAL INC /DE/,1117030.0,111703,108,"mary Compensation Table. This yielded compensation for the approximate median employee of $111,703.T","le above, was $12,091,290. The ratio of the annual total compensation of Mr. Mengucci to the compensation for the approximate median employee was then computed, yielding the final result of 108 to 1. "
INSP,1609550,"Inspire Medical Systems, Inc.",285921.0,285921,17,"P. Herbert, our Chief Executive Officer. For 2020, our last completed fiscal year:&#8226;The median of the annual total compensation of all employees of our company (other than our CEO), was $285,921;","nsation Table presented elsewhere in this document was $4,865,607.Based on this information, the ratio of the CEO&#8217;s fiscal 2020 annual total compensation to that of the median employee 17 to 1.M"
DBRG,1679688,"DigitalBridge Group, Inc.",,193916,,"io is based on the 2020 annual total compensation of $4,815,779 for Mr. Ganzi, as our Chief Executive Officer as of December 31, 2020 (the &#8220;Measurement Date&#8221;), as reported in the Summary Compensation Table above and the 2020 annual total compensation of $193,916 for the median employee, ",
RRC,315852,RANGE RESOURCES CORP,624000.0,156000,43,"tatement.Following our review, we have determined that for 2020:&bull;the median of the annual total compensation of all employees of the Company (other than our Chief Executive Officer) was $156,000;",tura&rsquo;s 2020 annual total compensation was approximately 43 times that of our median employee.T
VMI,102729,VALMONT INDUSTRIES INC,601900.0,46300,139,"ember&#160;26, 2020:                           &#8226;                                    The median of the annual total compensation of all employees of our company (other than our CEO) was $46,300. ","                                Based on this information, for 2020 the ratio of the annual total compensation of our CEO to the median of the annual total compensation of all employees was 139 to 1. "
OHI,888491,OMEGA HEALTHCARE INVESTORS INC,,206360,," the median employee&#8217;s total compensation for 2020 calculated on the same basis was $206,360. ",
HOG,793952,"HARLEY-DAVIDSON, INC.",,166164,," the Summary Compensation Table above. Our median employee&#8217;s total compensation was $166,164, ",
BOKF,875357,BOK FINANCIAL CORP,542374.0,77482,71,"7;s Chief Executive Officer, was determined to be $5,523,014 and was approximately 71 times the median annual compensation of all Company employees (excluding the Chief Executive Officer) of $77,482. ","7;s Chief Executive Officer, was determined to be $5,523,014 and was approximately 71 times the median annual compensation of all Company employees (excluding the Chief Executive Officer) of $77,482. "
MPW,1287865,MEDICAL PROPERTIES TRUST INC,1674620.0,167462,101,"e, our median employee compensation using the Summary Compensation Table requirements was $167,462. ","ary Compensation Table requirements was $167,462. Our CEO&#146;scompensation in the Summary Compensation Table was $16,857,637. Therefore, our CEO to median employee pay ratio is approximately 101:1. "
NTNX,1618732,"Nutanix, Inc.",3732509.0,162283,234,"                   &#8226;        the annual total compensation of our median employee was $162,283;","an employee was $162,283; and                                &#8226;        the ratio of the combined annual total compensation of our former CEO and our current CEO to the median employee was 234:1. "
X,1163302,UNITED STATES STEEL CORP,803594.0,73054,117," the Median Employee was $73,054. The resulting ratio of our CEO&#8217;s annual total compensation, ","was $73,054. The resulting ratio of our CEO&#8217;s annual total compensation, calculated as described above, to the annual total compensation of our Median Employee for fiscal year 2020 is 117 to 1. "
TXRH,1289460,"Texas Roadhouse, Inc.",355428.0,13164,275,"ying our median employee, we calculated the annual total compensation for such employee as $13,164, ","al total compensation for Mr.&#160;Taylor, our CEO, for our 2020 fiscal year is $3,620,939 and the ratio between the compensation for our CEO and the compensation for our median employee is 275 to 1. "
